logg,Teff,Z,xi,u,Filt,Met,Mod
2,9000,-4.5,2,0.2265,H ,L,A
2.5,9000,-4.5,2,0.2077,H ,L,A
3,9000,-4.5,2,0.197,H ,L,A
3.5,9000,-4.5,2,0.1917,H ,L,A
4,9000,-4.5,2,0.1899,H ,L,A
4.5,9000,-4.5,2,0.1906,H ,L,A
5,9000,-4.5,2,0.1939,H ,L,A
2,9250,-4.5,2,0.2256,H ,L,A
2.5,9250,-4.5,2,0.2052,H ,L,A
3,9250,-4.5,2,0.1933,H ,L,A
3.5,9250,-4.5,2,0.1872,H ,L,A
4,9250,-4.5,2,0.1848,H ,L,A
4.5,9250,-4.5,2,0.1849,H ,L,A
5,9250,-4.5,2,0.1871,H ,L,A
2,9500,-4.5,2,0.2252,H ,L,A
2.5,9500,-4.5,2,0.2033,H ,L,A
3,9500,-4.5,2,0.1906,H ,L,A
3.5,9500,-4.5,2,0.1837,H ,L,A
4,9500,-4.5,2,0.1805,H ,L,A
4.5,9500,-4.5,2,0.1798,H ,L,A
5,9500,-4.5,2,0.1813,H ,L,A
2,9750,-4.5,2,0.2248,H ,L,A
2.5,9750,-4.5,2,0.2016,H ,L,A
3,9750,-4.5,2,0.1883,H ,L,A
3.5,9750,-4.5,2,0.1807,H ,L,A
4,9750,-4.5,2,0.1767,H ,L,A
4.5,9750,-4.5,2,0.1754,H ,L,A
5,9750,-4.5,2,0.1765,H ,L,A
2,10000,-4.5,2,0.2244,H ,L,A
2.5,10000,-4.5,2,0.2003,H ,L,A
3,10000,-4.5,2,0.1861,H ,L,A
3.5,10000,-4.5,2,0.1781,H ,L,A
4,10000,-4.5,2,0.1737,H ,L,A
4.5,10000,-4.5,2,0.1719,H ,L,A
5,10000,-4.5,2,0.1726,H ,L,A
2,10500,-4.5,2,0.2237,H ,L,A
2.5,10500,-4.5,2,0.1975,H ,L,A
3,10500,-4.5,2,0.1824,H ,L,A
3.5,10500,-4.5,2,0.1737,H ,L,A
4,10500,-4.5,2,0.169,H ,L,A
4.5,10500,-4.5,2,0.1668,H ,L,A
5,10500,-4.5,2,0.1662,H ,L,A
2.5,11000,-4.5,2,0.1951,H ,L,A
3,11000,-4.5,2,0.1791,H ,L,A
3.5,11000,-4.5,2,0.17,H ,L,A
4,11000,-4.5,2,0.165,H ,L,A
4.5,11000,-4.5,2,0.1623,H ,L,A
5,11000,-4.5,2,0.1614,H ,L,A
2.5,11500,-4.5,2,0.193,H ,L,A
3,11500,-4.5,2,0.1761,H ,L,A
3.5,11500,-4.5,2,0.1666,H ,L,A
4,11500,-4.5,2,0.1613,H ,L,A
4.5,11500,-4.5,2,0.1586,H ,L,A
5,11500,-4.5,2,0.1577,H ,L,A
2.5,12000,-4.5,2,0.1913,H ,L,A
3,12000,-4.5,2,0.1734,H ,L,A
3.5,12000,-4.5,2,0.1633,H ,L,A
4,12000,-4.5,2,0.1578,H ,L,A
4.5,12000,-4.5,2,0.1551,H ,L,A
5,12000,-4.5,2,0.1541,H ,L,A
2.5,12500,-4.5,2,0.1898,H ,L,A
3,12500,-4.5,2,0.1709,H ,L,A
3.5,12500,-4.5,2,0.1604,H ,L,A
4,12500,-4.5,2,0.1546,H ,L,A
4.5,12500,-4.5,2,0.1517,H ,L,A
5,12500,-4.5,2,0.1508,H ,L,A
2.5,13000,-4.5,2,0.1888,H ,L,A
3,13000,-4.5,2,0.1688,H ,L,A
3.5,13000,-4.5,2,0.1577,H ,L,A
4,13000,-4.5,2,0.1516,H ,L,A
4.5,13000,-4.5,2,0.1486,H ,L,A
5,13000,-4.5,2,0.1476,H ,L,A
2,14000,-4.5,2,0.231,H ,L,A
2.5,14000,-4.5,2,0.1877,H ,L,A
3,14000,-4.5,2,0.1653,H ,L,A
3.5,14000,-4.5,2,0.153,H ,L,A
4,14000,-4.5,2,0.1463,H ,L,A
4.5,14000,-4.5,2,0.1429,H ,L,A
5,14000,-4.5,2,0.1417,H ,L,A
2.5,15000,-4.5,2,0.1881,H ,L,A
3,15000,-4.5,2,0.1629,H ,L,A
3.5,15000,-4.5,2,0.1492,H ,L,A
4,15000,-4.5,2,0.1418,H ,L,A
4.5,15000,-4.5,2,0.1381,H ,L,A
5,15000,-4.5,2,0.1366,H ,L,A
2.5,16000,-4.5,2,0.1897,H ,L,A
3,16000,-4.5,2,0.1615,H ,L,A
3.5,16000,-4.5,2,0.1463,H ,L,A
4,16000,-4.5,2,0.1382,H ,L,A
4.5,16000,-4.5,2,0.1341,H ,L,A
5,16000,-4.5,2,0.1325,H ,L,A
2.5,17000,-4.5,2,0.1925,H ,L,A
3,17000,-4.5,2,0.1609,H ,L,A
3.5,17000,-4.5,2,0.1443,H ,L,A
4,17000,-4.5,2,0.1354,H ,L,A
4.5,17000,-4.5,2,0.1309,H ,L,A
5,17000,-4.5,2,0.129,H ,L,A
2.5,18000,-4.5,2,0.1964,H ,L,A
3,18000,-4.5,2,0.1611,H ,L,A
3.5,18000,-4.5,2,0.143,H ,L,A
4,18000,-4.5,2,0.1333,H ,L,A
4.5,18000,-4.5,2,0.1283,H ,L,A
5,18000,-4.5,2,0.1262,H ,L,A
2.5,19000,-4.5,2,0.2021,H ,L,A
3,19000,-4.5,2,0.1615,H ,L,A
3.5,19000,-4.5,2,0.142,H ,L,A
4,19000,-4.5,2,0.1318,H ,L,A
4.5,19000,-4.5,2,0.1263,H ,L,A
5,19000,-4.5,2,0.124,H ,L,A
3,20000,-4.5,2,0.1629,H ,L,A
3.5,20000,-4.5,2,0.1414,H ,L,A
4,20000,-4.5,2,0.1305,H ,L,A
4.5,20000,-4.5,2,0.125,H ,L,A
5,20000,-4.5,2,0.1226,H ,L,A
3,21000,-4.5,2,0.1657,H ,L,A
3.5,21000,-4.5,2,0.1416,H ,L,A
4,21000,-4.5,2,0.1297,H ,L,A
4.5,21000,-4.5,2,0.1241,H ,L,A
5,21000,-4.5,2,0.1216,H ,L,A
3,22000,-4.5,2,0.1697,H ,L,A
3.5,22000,-4.5,2,0.1428,H ,L,A
4,22000,-4.5,2,0.1296,H ,L,A
4.5,22000,-4.5,2,0.1233,H ,L,A
5,22000,-4.5,2,0.1209,H ,L,A
3,23000,-4.5,2,0.1748,H ,L,A
3.5,23000,-4.5,2,0.145,H ,L,A
4,23000,-4.5,2,0.1304,H ,L,A
4.5,23000,-4.5,2,0.1234,H ,L,A
5,23000,-4.5,2,0.1206,H ,L,A
3,24000,-4.5,2,0.1813,H ,L,A
3.5,24000,-4.5,2,0.148,H ,L,A
4,24000,-4.5,2,0.1321,H ,L,A
4.5,24000,-4.5,2,0.1242,H ,L,A
5,24000,-4.5,2,0.1211,H ,L,A
3,25000,-4.5,2,0.1891,H ,L,A
3.5,25000,-4.5,2,0.1516,H ,L,A
4,25000,-4.5,2,0.1343,H ,L,A
4.5,25000,-4.5,2,0.1258,H ,L,A
5,25000,-4.5,2,0.1222,H ,L,A
3,26000,-4.5,2,0.1963,H ,L,A
3.5,26000,-4.5,2,0.1554,H ,L,A
4,26000,-4.5,2,0.1368,H ,L,A
4.5,26000,-4.5,2,0.1276,H ,L,A
5,26000,-4.5,2,0.1234,H ,L,A
3.5,27000,-4.5,2,0.1586,H ,L,A
4,27000,-4.5,2,0.139,H ,L,A
4.5,27000,-4.5,2,0.1293,H ,L,A
5,27000,-4.5,2,0.1248,H ,L,A
3.5,28000,-4.5,2,0.1595,H ,L,A
4,28000,-4.5,2,0.1402,H ,L,A
4.5,28000,-4.5,2,0.1304,H ,L,A
5,28000,-4.5,2,0.1254,H ,L,A
3.5,29000,-4.5,2,0.157,H ,L,A
4,29000,-4.5,2,0.1399,H ,L,A
4.5,29000,-4.5,2,0.1301,H ,L,A
5,29000,-4.5,2,0.1252,H ,L,A
3.5,30000,-4.5,2,0.1525,H ,L,A
4,30000,-4.5,2,0.1367,H ,L,A
4.5,30000,-4.5,2,0.1281,H ,L,A
5,30000,-4.5,2,0.1234,H ,L,A
3.5,31000,-4.5,2,0.1488,H ,L,A
4,31000,-4.5,2,0.1318,H ,L,A
4.5,31000,-4.5,2,0.1239,H ,L,A
5,31000,-4.5,2,0.1198,H ,L,A
4,32000,-4.5,2,0.1262,H ,L,A
4.5,32000,-4.5,2,0.1184,H ,L,A
5,32000,-4.5,2,0.1147,H ,L,A
4,33000,-4.5,2,0.1212,H ,L,A
4.5,33000,-4.5,2,0.1123,H ,L,A
5,33000,-4.5,2,0.1085,H ,L,A
4,34000,-4.5,2,0.1169,H ,L,A
4.5,34000,-4.5,2,0.1066,H ,L,A
5,34000,-4.5,2,0.1023,H ,L,A
4,35000,-4.5,2,0.1127,H ,L,A
4.5,35000,-4.5,2,0.1015,H ,L,A
5,35000,-4.5,2,0.0964,H ,L,A
4.5,37500,-4.5,2,0.0888,H ,L,A
5,37500,-4.5,2,0.0826,H ,L,A
4.5,40000,-4.5,2,0.0812,H ,L,A
5,40000,-4.5,2,0.072,H ,L,A
5,42500,-4.5,2,0.068,H ,L,A
5,45000,-4.5,2,0.067,H ,L,A
5,47500,-4.5,2,0.0667,H ,L,A
5,50000,-4.5,2,0.0668,H ,L,A
0,3500,-4,2,0.4069,H ,L,A
0.5,3500,-4,2,0.3735,H ,L,A
1,3500,-4,2,0.3162,H ,L,A
1.5,3500,-4,2,0.2743,H ,L,A
2,3500,-4,2,0.2809,H ,L,A
2.5,3500,-4,2,0.2768,H ,L,A
3,3500,-4,2,0.2512,H ,L,A
0,3750,-4,2,0.3899,H ,L,A
0.5,3750,-4,2,0.3629,H ,L,A
1,3750,-4,2,0.3328,H ,L,A
1.5,3750,-4,2,0.2909,H ,L,A
2,3750,-4,2,0.2351,H ,L,A
2.5,3750,-4,2,0.2287,H ,L,A
3,3750,-4,2,0.2625,H ,L,A
3.5,3750,-4,2,0.2645,H ,L,A
0,4000,-4,2,0.3775,H ,L,A
0.5,4000,-4,2,0.3584,H ,L,A
1,4000,-4,2,0.3347,H ,L,A
1.5,4000,-4,2,0.3081,H ,L,A
2,4000,-4,2,0.2781,H ,L,A
2.5,4000,-4,2,0.231,H ,L,A
3,4000,-4,2,0.1988,H ,L,A
3.5,4000,-4,2,0.2054,H ,L,A
4,4000,-4,2,0.2418,H ,L,A
4.5,4000,-4,2,0.1782,H ,L,A
0,4250,-4,2,0.3583,H ,L,A
0.5,4250,-4,2,0.3481,H ,L,A
1,4250,-4,2,0.3331,H ,L,A
1.5,4250,-4,2,0.314,H ,L,A
2,4250,-4,2,0.2914,H ,L,A
2.5,4250,-4,2,0.2677,H ,L,A
3,4250,-4,2,0.234,H ,L,A
3.5,4250,-4,2,0.1937,H ,L,A
4,4250,-4,2,0.1682,H ,L,A
0,4500,-4,2,0.3472,H ,L,A
0.5,4500,-4,2,0.342,H ,L,A
1,4500,-4,2,0.3335,H ,L,A
1.5,4500,-4,2,0.3211,H ,L,A
2,4500,-4,2,0.3052,H ,L,A
2.5,4500,-4,2,0.2857,H ,L,A
3,4500,-4,2,0.2663,H ,L,A
3.5,4500,-4,2,0.2397,H ,L,A
4,4500,-4,2,0.206,H ,L,A
4.5,4500,-4,2,0.1771,H ,L,A
5,4500,-4,2,0.1581,H ,L,A
0,4750,-4,2,0.3342,H ,L,A
0.5,4750,-4,2,0.332,H ,L,A
1,4750,-4,2,0.328,H ,L,A
1.5,4750,-4,2,0.3205,H ,L,A
2,4750,-4,2,0.31,H ,L,A
2.5,4750,-4,2,0.2965,H ,L,A
3,4750,-4,2,0.2804,H ,L,A
3.5,4750,-4,2,0.2621,H ,L,A
4,4750,-4,2,0.2414,H ,L,A
4.5,4750,-4,2,0.2144,H ,L,A
5,4750,-4,2,0.1888,H ,L,A
0,5000,-4,2,0.3209,H ,L,A
0.5,5000,-4,2,0.32,H ,L,A
1,5000,-4,2,0.3178,H ,L,A
1.5,5000,-4,2,0.3141,H ,L,A
2,5000,-4,2,0.3077,H ,L,A
2.5,5000,-4,2,0.2993,H ,L,A
3,5000,-4,2,0.288,H ,L,A
3.5,5000,-4,2,0.2748,H ,L,A
4,5000,-4,2,0.2581,H ,L,A
4.5,5000,-4,2,0.238,H ,L,A
5,5000,-4,2,0.2185,H ,L,A
0,5250,-4,2,0.3082,H ,L,A
0.5,5250,-4,2,0.3065,H ,L,A
1,5250,-4,2,0.306,H ,L,A
1.5,5250,-4,2,0.3038,H ,L,A
2,5250,-4,2,0.3003,H ,L,A
2.5,5250,-4,2,0.2957,H ,L,A
3,5250,-4,2,0.2888,H ,L,A
3.5,5250,-4,2,0.2799,H ,L,A
4,5250,-4,2,0.2698,H ,L,A
4.5,5250,-4,2,0.2549,H ,L,A
5,5250,-4,2,0.2351,H ,L,A
0,5500,-4,2,0.2962,H ,L,A
0.5,5500,-4,2,0.2921,H ,L,A
1,5500,-4,2,0.292,H ,L,A
1.5,5500,-4,2,0.2915,H ,L,A
2,5500,-4,2,0.2904,H ,L,A
2.5,5500,-4,2,0.288,H ,L,A
3,5500,-4,2,0.2844,H ,L,A
3.5,5500,-4,2,0.2795,H ,L,A
4,5500,-4,2,0.2725,H ,L,A
4.5,5500,-4,2,0.2625,H ,L,A
5,5500,-4,2,0.2493,H ,L,A
0,5750,-4,2,0.3249,H ,L,A
0.5,5750,-4,2,0.2794,H ,L,A
1,5750,-4,2,0.2763,H ,L,A
1.5,5750,-4,2,0.2771,H ,L,A
2,5750,-4,2,0.2779,H ,L,A
2.5,5750,-4,2,0.2778,H ,L,A
3,5750,-4,2,0.2771,H ,L,A
3.5,5750,-4,2,0.2746,H ,L,A
4,5750,-4,2,0.2714,H ,L,A
4.5,5750,-4,2,0.2655,H ,L,A
5,5750,-4,2,0.256,H ,L,A
0,6000,-4,2,0.3252,H ,L,A
0.5,6000,-4,2,0.31,H ,L,A
1,6000,-4,2,0.27,H ,L,A
1.5,6000,-4,2,0.2622,H ,L,A
2,6000,-4,2,0.264,H ,L,A
2.5,6000,-4,2,0.2658,H ,L,A
3,6000,-4,2,0.2672,H ,L,A
3.5,6000,-4,2,0.2672,H ,L,A
4,6000,-4,2,0.2675,H ,L,A
4.5,6000,-4,2,0.2649,H ,L,A
5,6000,-4,2,0.259,H ,L,A
0.5,6250,-4,2,0.3061,H ,L,A
1,6250,-4,2,0.2964,H ,L,A
1.5,6250,-4,2,0.2551,H ,L,A
2,6250,-4,2,0.2503,H ,L,A
2.5,6250,-4,2,0.2535,H ,L,A
3,6250,-4,2,0.2557,H ,L,A
3.5,6250,-4,2,0.2585,H ,L,A
4,6250,-4,2,0.2603,H ,L,A
4.5,6250,-4,2,0.2609,H ,L,A
5,6250,-4,2,0.2576,H ,L,A
0.5,6500,-4,2,0.3049,H ,L,A
1,6500,-4,2,0.2896,H ,L,A
1.5,6500,-4,2,0.2835,H ,L,A
2,6500,-4,2,0.2423,H ,L,A
2.5,6500,-4,2,0.2394,H ,L,A
3,6500,-4,2,0.2437,H ,L,A
3.5,6500,-4,2,0.248,H ,L,A
4,6500,-4,2,0.2516,H ,L,A
4.5,6500,-4,2,0.2547,H ,L,A
5,6500,-4,2,0.255,H ,L,A
0.5,6750,-4,2,0.3066,H ,L,A
1,6750,-4,2,0.2846,H ,L,A
1.5,6750,-4,2,0.2745,H ,L,A
2,6750,-4,2,0.2719,H ,L,A
2.5,6750,-4,2,0.2316,H ,L,A
3,6750,-4,2,0.232,H ,L,A
3.5,6750,-4,2,0.237,H ,L,A
4,6750,-4,2,0.2421,H ,L,A
4.5,6750,-4,2,0.2472,H ,L,A
5,6750,-4,2,0.2499,H ,L,A
0.5,7000,-4,2,0.3107,H ,L,A
1,7000,-4,2,0.283,H ,L,A
1.5,7000,-4,2,0.2674,H ,L,A
2,7000,-4,2,0.2617,H ,L,A
2.5,7000,-4,2,0.2615,H ,L,A
3,7000,-4,2,0.2241,H ,L,A
3.5,7000,-4,2,0.2272,H ,L,A
4,7000,-4,2,0.2325,H ,L,A
4.5,7000,-4,2,0.2388,H ,L,A
5,7000,-4,2,0.2428,H ,L,A
1,7250,-4,2,0.2828,H ,L,A
1.5,7250,-4,2,0.2624,H ,L,A
2,7250,-4,2,0.2525,H ,L,A
2.5,7250,-4,2,0.2506,H ,L,A
3,7250,-4,2,0.2524,H ,L,A
3.5,7250,-4,2,0.2187,H ,L,A
4,7250,-4,2,0.2236,H ,L,A
4.5,7250,-4,2,0.2301,H ,L,A
5,7250,-4,2,0.2354,H ,L,A
1,7500,-4,2,0.2841,H ,L,A
1.5,7500,-4,2,0.2596,H ,L,A
2,7500,-4,2,0.2456,H ,L,A
2.5,7500,-4,2,0.24,H ,L,A
3,7500,-4,2,0.2405,H ,L,A
3.5,7500,-4,2,0.2445,H ,L,A
4,7500,-4,2,0.2192,H ,L,A
4.5,7500,-4,2,0.2218,H ,L,A
5,7500,-4,2,0.2274,H ,L,A
1.5,7750,-4,2,0.2577,H ,L,A
2,7750,-4,2,0.2405,H ,L,A
2.5,7750,-4,2,0.2313,H ,L,A
3,7750,-4,2,0.2294,H ,L,A
3.5,7750,-4,2,0.2327,H ,L,A
4,7750,-4,2,0.2384,H ,L,A
4.5,7750,-4,2,0.2153,H ,L,A
5,7750,-4,2,0.2202,H ,L,A
1.5,8000,-4,2,0.2562,H ,L,A
2,8000,-4,2,0.2364,H ,L,A
2.5,8000,-4,2,0.2252,H ,L,A
3,8000,-4,2,0.22,H ,L,A
3.5,8000,-4,2,0.2211,H ,L,A
4,8000,-4,2,0.2267,H ,L,A
4.5,8000,-4,2,0.2335,H ,L,A
5,8000,-4,2,0.2135,H ,L,A
2,8250,-4,2,0.233,H ,L,A
2.5,8250,-4,2,0.2198,H ,L,A
3,8250,-4,2,0.2128,H ,L,A
3.5,8250,-4,2,0.2107,H ,L,A
4,8250,-4,2,0.2149,H ,L,A
4.5,8250,-4,2,0.2216,H ,L,A
5,8250,-4,2,0.2098,H ,L,A
1.5,8500,-4,2,0.2559,H ,L,A
2,8500,-4,2,0.2299,H ,L,A
2.5,8500,-4,2,0.2149,H ,L,A
3,8500,-4,2,0.2068,H ,L,A
3.5,8500,-4,2,0.2034,H ,L,A
4,8500,-4,2,0.204,H ,L,A
4.5,8500,-4,2,0.2105,H ,L,A
5,8500,-4,2,0.2188,H ,L,A
2,8750,-4,2,0.2279,H ,L,A
2.5,8750,-4,2,0.2111,H ,L,A
3,8750,-4,2,0.2017,H ,L,A
3.5,8750,-4,2,0.1972,H ,L,A
4,8750,-4,2,0.1962,H ,L,A
4.5,8750,-4,2,0.1994,H ,L,A
5,8750,-4,2,0.208,H ,L,A
1.5,9000,-4,2,0.2596,H ,L,A
2,9000,-4,2,0.2265,H ,L,A
2.5,9000,-4,2,0.2077,H ,L,A
3,9000,-4,2,0.197,H ,L,A
3.5,9000,-4,2,0.1916,H ,L,A
4,9000,-4,2,0.1898,H ,L,A
4.5,9000,-4,2,0.1905,H ,L,A
5,9000,-4,2,0.1938,H ,L,A
2,9250,-4,2,0.2257,H ,L,A
2.5,9250,-4,2,0.2051,H ,L,A
3,9250,-4,2,0.1933,H ,L,A
3.5,9250,-4,2,0.1871,H ,L,A
4,9250,-4,2,0.1848,H ,L,A
4.5,9250,-4,2,0.1848,H ,L,A
5,9250,-4,2,0.187,H ,L,A
2,9500,-4,2,0.2252,H ,L,A
2.5,9500,-4,2,0.2033,H ,L,A
3,9500,-4,2,0.1906,H ,L,A
3.5,9500,-4,2,0.1837,H ,L,A
4,9500,-4,2,0.1804,H ,L,A
4.5,9500,-4,2,0.1797,H ,L,A
5,9500,-4,2,0.1812,H ,L,A
2,9750,-4,2,0.2248,H ,L,A
2.5,9750,-4,2,0.2017,H ,L,A
3,9750,-4,2,0.1882,H ,L,A
3.5,9750,-4,2,0.1807,H ,L,A
4,9750,-4,2,0.1766,H ,L,A
4.5,9750,-4,2,0.1753,H ,L,A
5,9750,-4,2,0.1764,H ,L,A
2,10000,-4,2,0.2244,H ,L,A
2.5,10000,-4,2,0.2002,H ,L,A
3,10000,-4,2,0.1861,H ,L,A
3.5,10000,-4,2,0.178,H ,L,A
4,10000,-4,2,0.1736,H ,L,A
4.5,10000,-4,2,0.1718,H ,L,A
5,10000,-4,2,0.1725,H ,L,A
2,10500,-4,2,0.2236,H ,L,A
2.5,10500,-4,2,0.1975,H ,L,A
3,10500,-4,2,0.1824,H ,L,A
3.5,10500,-4,2,0.1737,H ,L,A
4,10500,-4,2,0.1689,H ,L,A
4.5,10500,-4,2,0.1666,H ,L,A
5,10500,-4,2,0.1661,H ,L,A
2.5,11000,-4,2,0.1951,H ,L,A
3,11000,-4,2,0.179,H ,L,A
3.5,11000,-4,2,0.1699,H ,L,A
4,11000,-4,2,0.1649,H ,L,A
4.5,11000,-4,2,0.1622,H ,L,A
5,11000,-4,2,0.1613,H ,L,A
2.5,11500,-4,2,0.1929,H ,L,A
3,11500,-4,2,0.176,H ,L,A
3.5,11500,-4,2,0.1664,H ,L,A
4,11500,-4,2,0.1612,H ,L,A
4.5,11500,-4,2,0.1585,H ,L,A
5,11500,-4,2,0.1576,H ,L,A
2.5,12000,-4,2,0.1911,H ,L,A
3,12000,-4,2,0.1732,H ,L,A
3.5,12000,-4,2,0.1632,H ,L,A
4,12000,-4,2,0.1577,H ,L,A
4.5,12000,-4,2,0.155,H ,L,A
5,12000,-4,2,0.154,H ,L,A
2.5,12500,-4,2,0.1897,H ,L,A
3,12500,-4,2,0.1708,H ,L,A
3.5,12500,-4,2,0.1602,H ,L,A
4,12500,-4,2,0.1545,H ,L,A
4.5,12500,-4,2,0.1516,H ,L,A
5,12500,-4,2,0.1507,H ,L,A
2.5,13000,-4,2,0.1886,H ,L,A
3,13000,-4,2,0.1686,H ,L,A
3.5,13000,-4,2,0.1575,H ,L,A
4,13000,-4,2,0.1515,H ,L,A
4.5,13000,-4,2,0.1485,H ,L,A
5,13000,-4,2,0.1475,H ,L,A
2,14000,-4,2,0.2309,H ,L,A
2.5,14000,-4,2,0.1876,H ,L,A
3,14000,-4,2,0.1651,H ,L,A
3.5,14000,-4,2,0.1528,H ,L,A
4,14000,-4,2,0.1461,H ,L,A
4.5,14000,-4,2,0.1428,H ,L,A
5,14000,-4,2,0.1416,H ,L,A
2.5,15000,-4,2,0.188,H ,L,A
3,15000,-4,2,0.1627,H ,L,A
3.5,15000,-4,2,0.1491,H ,L,A
4,15000,-4,2,0.1417,H ,L,A
4.5,15000,-4,2,0.1379,H ,L,A
5,15000,-4,2,0.1365,H ,L,A
2.5,16000,-4,2,0.1896,H ,L,A
3,16000,-4,2,0.1614,H ,L,A
3.5,16000,-4,2,0.1462,H ,L,A
4,16000,-4,2,0.1381,H ,L,A
4.5,16000,-4,2,0.134,H ,L,A
5,16000,-4,2,0.1324,H ,L,A
2.5,17000,-4,2,0.1924,H ,L,A
3,17000,-4,2,0.1608,H ,L,A
3.5,17000,-4,2,0.1442,H ,L,A
4,17000,-4,2,0.1352,H ,L,A
4.5,17000,-4,2,0.1307,H ,L,A
5,17000,-4,2,0.1289,H ,L,A
2.5,18000,-4,2,0.1963,H ,L,A
3,18000,-4,2,0.1609,H ,L,A
3.5,18000,-4,2,0.1428,H ,L,A
4,18000,-4,2,0.1332,H ,L,A
4.5,18000,-4,2,0.1282,H ,L,A
5,18000,-4,2,0.1261,H ,L,A
2.5,19000,-4,2,0.202,H ,L,A
3,19000,-4,2,0.1614,H ,L,A
3.5,19000,-4,2,0.1419,H ,L,A
4,19000,-4,2,0.1315,H ,L,A
4.5,19000,-4,2,0.1263,H ,L,A
5,19000,-4,2,0.124,H ,L,A
3,20000,-4,2,0.1628,H ,L,A
3.5,20000,-4,2,0.1412,H ,L,A
4,20000,-4,2,0.1303,H ,L,A
4.5,20000,-4,2,0.1248,H ,L,A
5,20000,-4,2,0.1224,H ,L,A
3,21000,-4,2,0.1654,H ,L,A
3.5,21000,-4,2,0.1414,H ,L,A
4,21000,-4,2,0.1296,H ,L,A
4.5,21000,-4,2,0.1238,H ,L,A
5,21000,-4,2,0.1213,H ,L,A
3,22000,-4,2,0.1693,H ,L,A
3.5,22000,-4,2,0.1425,H ,L,A
4,22000,-4,2,0.1293,H ,L,A
4.5,22000,-4,2,0.1232,H ,L,A
5,22000,-4,2,0.1207,H ,L,A
3,23000,-4,2,0.1745,H ,L,A
3.5,23000,-4,2,0.1446,H ,L,A
4,23000,-4,2,0.1301,H ,L,A
4.5,23000,-4,2,0.1232,H ,L,A
5,23000,-4,2,0.1205,H ,L,A
3,24000,-4,2,0.181,H ,L,A
3.5,24000,-4,2,0.1476,H ,L,A
4,24000,-4,2,0.1318,H ,L,A
4.5,24000,-4,2,0.124,H ,L,A
5,24000,-4,2,0.1209,H ,L,A
3,25000,-4,2,0.1888,H ,L,A
3.5,25000,-4,2,0.1512,H ,L,A
4,25000,-4,2,0.1341,H ,L,A
4.5,25000,-4,2,0.1255,H ,L,A
5,25000,-4,2,0.1218,H ,L,A
3,26000,-4,2,0.1959,H ,L,A
3.5,26000,-4,2,0.1549,H ,L,A
4,26000,-4,2,0.1364,H ,L,A
4.5,26000,-4,2,0.1274,H ,L,A
5,26000,-4,2,0.1232,H ,L,A
3.5,27000,-4,2,0.1582,H ,L,A
4,27000,-4,2,0.1386,H ,L,A
4.5,27000,-4,2,0.1291,H ,L,A
5,27000,-4,2,0.1246,H ,L,A
3.5,28000,-4,2,0.1593,H ,L,A
4,28000,-4,2,0.14,H ,L,A
4.5,28000,-4,2,0.1301,H ,L,A
5,28000,-4,2,0.1252,H ,L,A
3.5,29000,-4,2,0.1569,H ,L,A
4,29000,-4,2,0.1395,H ,L,A
4.5,29000,-4,2,0.1299,H ,L,A
5,29000,-4,2,0.1249,H ,L,A
3.5,30000,-4,2,0.1526,H ,L,A
4,30000,-4,2,0.1366,H ,L,A
4.5,30000,-4,2,0.1278,H ,L,A
5,30000,-4,2,0.1232,H ,L,A
3.5,31000,-4,2,0.1489,H ,L,A
4,31000,-4,2,0.1318,H ,L,A
4.5,31000,-4,2,0.1238,H ,L,A
5,31000,-4,2,0.1197,H ,L,A
4,32000,-4,2,0.1262,H ,L,A
4.5,32000,-4,2,0.1184,H ,L,A
5,32000,-4,2,0.1145,H ,L,A
4,33000,-4,2,0.1214,H ,L,A
4.5,33000,-4,2,0.1124,H ,L,A
5,33000,-4,2,0.1086,H ,L,A
4,34000,-4,2,0.1172,H ,L,A
4.5,34000,-4,2,0.1068,H ,L,A
5,34000,-4,2,0.1023,H ,L,A
4,35000,-4,2,0.113,H ,L,A
4.5,35000,-4,2,0.1016,H ,L,A
5,35000,-4,2,0.0965,H ,L,A
4.5,37500,-4,2,0.089,H ,L,A
5,37500,-4,2,0.0827,H ,L,A
4.5,40000,-4,2,0.0816,H ,L,A
5,40000,-4,2,0.0724,H ,L,A
5,42500,-4,2,0.0683,H ,L,A
5,45000,-4,2,0.0674,H ,L,A
5,47500,-4,2,0.0671,H ,L,A
5,50000,-4,2,0.0671,H ,L,A
0,3500,-3.5,2,0.3976,H ,L,A
0.5,3500,-3.5,2,0.372,H ,L,A
1,3500,-3.5,2,0.331,H ,L,A
1.5,3500,-3.5,2,0.2749,H ,L,A
2,3500,-3.5,2,0.265,H ,L,A
2.5,3500,-3.5,2,0.2751,H ,L,A
3,3500,-3.5,2,0.2786,H ,L,A
3.5,3500,-3.5,2,0.2558,H ,L,A
0,3750,-3.5,2,0.3791,H ,L,A
0.5,3750,-3.5,2,0.3572,H ,L,A
1,3750,-3.5,2,0.3338,H ,L,A
1.5,3750,-3.5,2,0.3017,H ,L,A
2,3750,-3.5,2,0.2499,H ,L,A
2.5,3750,-3.5,2,0.2233,H ,L,A
3,3750,-3.5,2,0.2355,H ,L,A
3.5,3750,-3.5,2,0.2576,H ,L,A
4,3750,-3.5,2,0.2695,H ,L,A
0,4000,-3.5,2,0.3681,H ,L,A
0.5,4000,-3.5,2,0.3509,H ,L,A
