logg,Teff,Z,xi,u,Filt,Met,Mod
4.5,10000,0.1,2,0.2258,J ,L,A
5,10000,0.1,2,0.2226,J ,L,A
2,10500,0.1,2,0.279,J ,L,A
2.5,10500,0.1,2,0.255,J ,L,A
3,10500,0.1,2,0.2409,J ,L,A
3.5,10500,0.1,2,0.2318,J ,L,A
4,10500,0.1,2,0.2253,J ,L,A
4.5,10500,0.1,2,0.2205,J ,L,A
5,10500,0.1,2,0.217,J ,L,A
2,11000,0.1,2,0.2753,J ,L,A
2.5,11000,0.1,2,0.249,J ,L,A
3,11000,0.1,2,0.2347,J ,L,A
3.5,11000,0.1,2,0.2261,J ,L,A
4,11000,0.1,2,0.2202,J ,L,A
4.5,11000,0.1,2,0.2157,J ,L,A
5,11000,0.1,2,0.2121,J ,L,A
2.5,11500,0.1,2,0.2431,J ,L,A
3,11500,0.1,2,0.2277,J ,L,A
3.5,11500,0.1,2,0.2193,J ,L,A
4,11500,0.1,2,0.2141,J ,L,A
4.5,11500,0.1,2,0.2104,J ,L,A
5,11500,0.1,2,0.2072,J ,L,A
2.5,12000,0.1,2,0.2384,J ,L,A
3,12000,0.1,2,0.2211,J ,L,A
3.5,12000,0.1,2,0.2122,J ,L,A
4,12000,0.1,2,0.2075,J ,L,A
4.5,12000,0.1,2,0.2045,J ,L,A
5,12000,0.1,2,0.202,J ,L,A
2.5,12500,0.1,2,0.2351,J ,L,A
3,12500,0.1,2,0.2156,J ,L,A
3.5,12500,0.1,2,0.2056,J ,L,A
4,12500,0.1,2,0.2008,J ,L,A
4.5,12500,0.1,2,0.1983,J ,L,A
5,12500,0.1,2,0.1965,J ,L,A
2.5,13000,0.1,2,0.2329,J ,L,A
3,13000,0.1,2,0.2113,J ,L,A
3.5,13000,0.1,2,0.2,J ,L,A
4,13000,0.1,2,0.1945,J ,L,A
4.5,13000,0.1,2,0.1922,J ,L,A
5,13000,0.1,2,0.1909,J ,L,A
2,14000,0.1,2,0.2818,J ,L,A
2.5,14000,0.1,2,0.2311,J ,L,A
3,14000,0.1,2,0.2051,J ,L,A
3.5,14000,0.1,2,0.1914,J ,L,A
4,14000,0.1,2,0.1846,J ,L,A
4.5,14000,0.1,2,0.1814,J ,L,A
5,14000,0.1,2,0.1802,J ,L,A
2.5,15000,0.1,2,0.2319,J ,L,A
3,15000,0.1,2,0.2016,J ,L,A
3.5,15000,0.1,2,0.1855,J ,L,A
4,15000,0.1,2,0.1768,J ,L,A
4.5,15000,0.1,2,0.1727,J ,L,A
5,15000,0.1,2,0.171,J ,L,A
2.5,16000,0.1,2,0.235,J ,L,A
3,16000,0.1,2,0.2,J ,L,A
3.5,16000,0.1,2,0.1815,J ,L,A
4,16000,0.1,2,0.1713,J ,L,A
4.5,16000,0.1,2,0.1663,J ,L,A
5,16000,0.1,2,0.1639,J ,L,A
2.5,17000,0.1,2,0.2413,J ,L,A
3,17000,0.1,2,0.1999,J ,L,A
3.5,17000,0.1,2,0.1788,J ,L,A
4,17000,0.1,2,0.1673,J ,L,A
4.5,17000,0.1,2,0.1612,J ,L,A
5,17000,0.1,2,0.1583,J ,L,A
2.5,18000,0.1,2,0.251,J ,L,A
3,18000,0.1,2,0.2015,J ,L,A
3.5,18000,0.1,2,0.1773,J ,L,A
4,18000,0.1,2,0.1644,J ,L,A
4.5,18000,0.1,2,0.1574,J ,L,A
5,18000,0.1,2,0.1538,J ,L,A
2.5,19000,0.1,2,0.2631,J ,L,A
3,19000,0.1,2,0.205,J ,L,A
3.5,19000,0.1,2,0.1769,J ,L,A
4,19000,0.1,2,0.1623,J ,L,A
4.5,19000,0.1,2,0.1546,J ,L,A
5,19000,0.1,2,0.1504,J ,L,A
3,20000,0.1,2,0.2096,J ,L,A
3.5,20000,0.1,2,0.178,J ,L,A
4,20000,0.1,2,0.1612,J ,L,A
4.5,20000,0.1,2,0.1524,J ,L,A
5,20000,0.1,2,0.1478,J ,L,A
3,21000,0.1,2,0.2142,J ,L,A
3.5,21000,0.1,2,0.1799,J ,L,A
4,21000,0.1,2,0.1612,J ,L,A
4.5,21000,0.1,2,0.1511,J ,L,A
5,21000,0.1,2,0.1458,J ,L,A
3,22000,0.1,2,0.2179,J ,L,A
3.5,22000,0.1,2,0.1821,J ,L,A
4,22000,0.1,2,0.1622,J ,L,A
4.5,22000,0.1,2,0.151,J ,L,A
5,22000,0.1,2,0.1449,J ,L,A
3,23000,0.1,2,0.2217,J ,L,A
3.5,23000,0.1,2,0.1835,J ,L,A
4,23000,0.1,2,0.1633,J ,L,A
4.5,23000,0.1,2,0.1515,J ,L,A
5,23000,0.1,2,0.1448,J ,L,A
3,24000,0.1,2,0.2281,J ,L,A
3.5,24000,0.1,2,0.1841,J ,L,A
4,24000,0.1,2,0.164,J ,L,A
4.5,24000,0.1,2,0.1523,J ,L,A
5,24000,0.1,2,0.1454,J ,L,A
3,25000,0.1,2,0.2376,J ,L,A
3.5,25000,0.1,2,0.1852,J ,L,A
4,25000,0.1,2,0.1639,J ,L,A
4.5,25000,0.1,2,0.1527,J ,L,A
5,25000,0.1,2,0.146,J ,L,A
3,26000,0.1,2,0.2486,J ,L,A
3.5,26000,0.1,2,0.1877,J ,L,A
4,26000,0.1,2,0.1638,J ,L,A
4.5,26000,0.1,2,0.1523,J ,L,A
5,26000,0.1,2,0.1461,J ,L,A
3.5,27000,0.1,2,0.1915,J ,L,A
4,27000,0.1,2,0.1643,J ,L,A
4.5,27000,0.1,2,0.1518,J ,L,A
5,27000,0.1,2,0.1457,J ,L,A
3.5,28000,0.1,2,0.1953,J ,L,A
4,28000,0.1,2,0.1655,J ,L,A
4.5,28000,0.1,2,0.1516,J ,L,A
5,28000,0.1,2,0.145,J ,L,A
3.5,29000,0.1,2,0.1983,J ,L,A
4,29000,0.1,2,0.1668,J ,L,A
4.5,29000,0.1,2,0.1514,J ,L,A
5,29000,0.1,2,0.144,J ,L,A
3.5,30000,0.1,2,0.2008,J ,L,A
4,30000,0.1,2,0.1672,J ,L,A
4.5,30000,0.1,2,0.1511,J ,L,A
5,30000,0.1,2,0.143,J ,L,A
3.5,31000,0.1,2,0.2038,J ,L,A
4,31000,0.1,2,0.1668,J ,L,A
4.5,31000,0.1,2,0.1501,J ,L,A
5,31000,0.1,2,0.1414,J ,L,A
4,32000,0.1,2,0.1659,J ,L,A
4.5,32000,0.1,2,0.1482,J ,L,A
5,32000,0.1,2,0.1391,J ,L,A
4,33000,0.1,2,0.1651,J ,L,A
4.5,33000,0.1,2,0.1459,J ,L,A
5,33000,0.1,2,0.1362,J ,L,A
4,34000,0.1,2,0.1641,J ,L,A
4.5,34000,0.1,2,0.1435,J ,L,A
5,34000,0.1,2,0.133,J ,L,A
4,35000,0.1,2,0.162,J ,L,A
4.5,35000,0.1,2,0.1412,J ,L,A
5,35000,0.1,2,0.1299,J ,L,A
4.5,37500,0.1,2,0.1331,J ,L,A
5,37500,0.1,2,0.1217,J ,L,A
4.5,40000,0.1,2,0.1278,J ,L,A
5,40000,0.1,2,0.1132,J ,L,A
5,42500,0.1,2,0.1092,J ,L,A
5,45000,0.1,2,0.1081,J ,L,A
5,47500,0.1,2,0.1073,J ,L,A
5,50000,0.1,2,0.1067,J ,L,A
0,3500,0.2,2,0.5238,J ,L,A
0.5,3500,0.2,2,0.5131,J ,L,A
1,3500,0.2,2,0.504,J ,L,A
1.5,3500,0.2,2,0.4967,J ,L,A
2,3500,0.2,2,0.4916,J ,L,A
2.5,3500,0.2,2,0.4889,J ,L,A
3,3500,0.2,2,0.4846,J ,L,A
3.5,3500,0.2,2,0.4515,J ,L,A
4,3500,0.2,2,0.3791,J ,L,A
4.5,3500,0.2,2,0.3284,J ,L,A
5,3500,0.2,2,0.3052,J ,L,A
0,3750,0.2,2,0.5381,J ,L,A
0.5,3750,0.2,2,0.5312,J ,L,A
1,3750,0.2,2,0.5237,J ,L,A
1.5,3750,0.2,2,0.5166,J ,L,A
2,3750,0.2,2,0.51,J ,L,A
2.5,3750,0.2,2,0.5043,J ,L,A
3,3750,0.2,2,0.4992,J ,L,A
3.5,3750,0.2,2,0.4902,J ,L,A
4,3750,0.2,2,0.4511,J ,L,A
4.5,3750,0.2,2,0.3813,J ,L,A
5,3750,0.2,2,0.3293,J ,L,A
0,4000,0.2,2,0.5256,J ,L,A
0.5,4000,0.2,2,0.5244,J ,L,A
1,4000,0.2,2,0.5217,J ,L,A
1.5,4000,0.2,2,0.5188,J ,L,A
2,4000,0.2,2,0.5151,J ,L,A
2.5,4000,0.2,2,0.5115,J ,L,A
3,4000,0.2,2,0.5076,J ,L,A
3.5,4000,0.2,2,0.5034,J ,L,A
4,4000,0.2,2,0.4922,J ,L,A
4.5,4000,0.2,2,0.4501,J ,L,A
5,4000,0.2,2,0.3842,J ,L,A
0,4250,0.2,2,0.4975,J ,L,A
0.5,4250,0.2,2,0.5001,J ,L,A
1,4250,0.2,2,0.5012,J ,L,A
1.5,4250,0.2,2,0.5019,J ,L,A
2,4250,0.2,2,0.5018,J ,L,A
2.5,4250,0.2,2,0.5012,J ,L,A
3,4250,0.2,2,0.5001,J ,L,A
3.5,4250,0.2,2,0.4988,J ,L,A
4,4250,0.2,2,0.4965,J ,L,A
4.5,4250,0.2,2,0.4864,J ,L,A
5,4250,0.2,2,0.447,J ,L,A
0,4500,0.2,2,0.4671,J ,L,A
0.5,4500,0.2,2,0.4703,J ,L,A
1,4500,0.2,2,0.4734,J ,L,A
1.5,4500,0.2,2,0.4763,J ,L,A
2,4500,0.2,2,0.4789,J ,L,A
2.5,4500,0.2,2,0.4805,J ,L,A
3,4500,0.2,2,0.4816,J ,L,A
3.5,4500,0.2,2,0.4824,J ,L,A
4,4500,0.2,2,0.4825,J ,L,A
4.5,4500,0.2,2,0.482,J ,L,A
5,4500,0.2,2,0.4743,J ,L,A
0,4750,0.2,2,0.4398,J ,L,A
0.5,4750,0.2,2,0.4426,J ,L,A
1,4750,0.2,2,0.4457,J ,L,A
1.5,4750,0.2,2,0.4492,J ,L,A
2,4750,0.2,2,0.4529,J ,L,A
2.5,4750,0.2,2,0.4557,J ,L,A
3,4750,0.2,2,0.459,J ,L,A
3.5,4750,0.2,2,0.4613,J ,L,A
4,4750,0.2,2,0.463,J ,L,A
4.5,4750,0.2,2,0.4641,J ,L,A
5,4750,0.2,2,0.4644,J ,L,A
0,5000,0.2,2,0.4131,J ,L,A
0.5,5000,0.2,2,0.4166,J ,L,A
1,5000,0.2,2,0.4209,J ,L,A
1.5,5000,0.2,2,0.4236,J ,L,A
2,5000,0.2,2,0.4276,J ,L,A
2.5,5000,0.2,2,0.4307,J ,L,A
3,5000,0.2,2,0.4347,J ,L,A
3.5,5000,0.2,2,0.4382,J ,L,A
4,5000,0.2,2,0.4415,J ,L,A
4.5,5000,0.2,2,0.4439,J ,L,A
5,5000,0.2,2,0.4456,J ,L,A
0,5250,0.2,2,0.3852,J ,L,A
0.5,5250,0.2,2,0.3895,J ,L,A
1,5250,0.2,2,0.3953,J ,L,A
1.5,5250,0.2,2,0.3987,J ,L,A
2,5250,0.2,2,0.4031,J ,L,A
2.5,5250,0.2,2,0.4073,J ,L,A
3,5250,0.2,2,0.4117,J ,L,A
3.5,5250,0.2,2,0.4155,J ,L,A
4,5250,0.2,2,0.4194,J ,L,A
4.5,5250,0.2,2,0.4229,J ,L,A
5,5250,0.2,2,0.4252,J ,L,A
0,5500,0.2,2,0.38,J ,L,A
0.5,5500,0.2,2,0.3633,J ,L,A
1,5500,0.2,2,0.3694,J ,L,A
1.5,5500,0.2,2,0.3741,J ,L,A
2,5500,0.2,2,0.3794,J ,L,A
2.5,5500,0.2,2,0.3845,J ,L,A
3,5500,0.2,2,0.3891,J ,L,A
3.5,5500,0.2,2,0.3939,J ,L,A
4,5500,0.2,2,0.3983,J ,L,A
4.5,5500,0.2,2,0.4016,J ,L,A
5,5500,0.2,2,0.4047,J ,L,A
0,5750,0.2,2,0.3727,J ,L,A
0.5,5750,0.2,2,0.3605,J ,L,A
1,5750,0.2,2,0.3436,J ,L,A
1.5,5750,0.2,2,0.3496,J ,L,A
2,5750,0.2,2,0.3555,J ,L,A
2.5,5750,0.2,2,0.3617,J ,L,A
3,5750,0.2,2,0.3671,J ,L,A
3.5,5750,0.2,2,0.373,J ,L,A
4,5750,0.2,2,0.3779,J ,L,A
4.5,5750,0.2,2,0.3816,J ,L,A
5,5750,0.2,2,0.3847,J ,L,A
0,6000,0.2,2,0.3683,J ,L,A
0.5,6000,0.2,2,0.3572,J ,L,A
1,6000,0.2,2,0.3437,J ,L,A
1.5,6000,0.2,2,0.3261,J ,L,A
2,6000,0.2,2,0.3339,J ,L,A
2.5,6000,0.2,2,0.3402,J ,L,A
3,6000,0.2,2,0.3464,J ,L,A
3.5,6000,0.2,2,0.3526,J ,L,A
4,6000,0.2,2,0.3581,J ,L,A
4.5,6000,0.2,2,0.3623,J ,L,A
5,6000,0.2,2,0.3658,J ,L,A
0.5,6250,0.2,2,0.3538,J ,L,A
1,6250,0.2,2,0.3434,J ,L,A
1.5,6250,0.2,2,0.3294,J ,L,A
2,6250,0.2,2,0.3137,J ,L,A
2.5,6250,0.2,2,0.3205,J ,L,A
3,6250,0.2,2,0.3272,J ,L,A
3.5,6250,0.2,2,0.3333,J ,L,A
4,6250,0.2,2,0.339,J ,L,A
4.5,6250,0.2,2,0.3443,J ,L,A
5,6250,0.2,2,0.3478,J ,L,A
0.5,6500,0.2,2,0.3495,J ,L,A
1,6500,0.2,2,0.3406,J ,L,A
1.5,6500,0.2,2,0.3306,J ,L,A
2,6500,0.2,2,0.3146,J ,L,A
2.5,6500,0.2,2,0.3028,J ,L,A
3,6500,0.2,2,0.3096,J ,L,A
3.5,6500,0.2,2,0.3163,J ,L,A
4,6500,0.2,2,0.3223,J ,L,A
4.5,6500,0.2,2,0.3275,J ,L,A
5,6500,0.2,2,0.331,J ,L,A
0.5,6750,0.2,2,0.3474,J ,L,A
1,6750,0.2,2,0.3355,J ,L,A
1.5,6750,0.2,2,0.329,J ,L,A
2,6750,0.2,2,0.3176,J ,L,A
2.5,6750,0.2,2,0.2995,J ,L,A
3,6750,0.2,2,0.2943,J ,L,A
3.5,6750,0.2,2,0.3012,J ,L,A
4,6750,0.2,2,0.3073,J ,L,A
4.5,6750,0.2,2,0.3122,J ,L,A
5,6750,0.2,2,0.3159,J ,L,A
0.5,7000,0.2,2,0.3487,J ,L,A
1,7000,0.2,2,0.3307,J ,L,A
1.5,7000,0.2,2,0.3234,J ,L,A
2,7000,0.2,2,0.3181,J ,L,A
2.5,7000,0.2,2,0.3048,J ,L,A
3,7000,0.2,2,0.2855,J ,L,A
3.5,7000,0.2,2,0.2887,J ,L,A
4,7000,0.2,2,0.294,J ,L,A
4.5,7000,0.2,2,0.2986,J ,L,A
5,7000,0.2,2,0.3027,J ,L,A
0.5,7250,0.2,2,0.3524,J ,L,A
1,7250,0.2,2,0.3285,J ,L,A
1.5,7250,0.2,2,0.3168,J ,L,A
2,7250,0.2,2,0.3126,J ,L,A
2.5,7250,0.2,2,0.3075,J ,L,A
3,7250,0.2,2,0.293,J ,L,A
3.5,7250,0.2,2,0.2751,J ,L,A
4,7250,0.2,2,0.2831,J ,L,A
4.5,7250,0.2,2,0.2862,J ,L,A
5,7250,0.2,2,0.2908,J ,L,A
0.5,7500,0.2,2,0.3612,J ,L,A
1,7500,0.2,2,0.3269,J ,L,A
1.5,7500,0.2,2,0.3116,J ,L,A
2,7500,0.2,2,0.3044,J ,L,A
2.5,7500,0.2,2,0.3025,J ,L,A
3,7500,0.2,2,0.2971,J ,L,A
3.5,7500,0.2,2,0.2809,J ,L,A
4,7500,0.2,2,0.268,J ,L,A
4.5,7500,0.2,2,0.276,J ,L,A
5,7500,0.2,2,0.2798,J ,L,A
1,7750,0.2,2,0.3281,J ,L,A
1.5,7750,0.2,2,0.307,J ,L,A
2,7750,0.2,2,0.2967,J ,L,A
2.5,7750,0.2,2,0.2924,J ,L,A
3,7750,0.2,2,0.2918,J ,L,A
3.5,7750,0.2,2,0.2863,J ,L,A
4,7750,0.2,2,0.2722,J ,L,A
4.5,7750,0.2,2,0.2658,J ,L,A
5,7750,0.2,2,0.2708,J ,L,A
1,8000,0.2,2,0.3328,J ,L,A
1.5,8000,0.2,2,0.3045,J ,L,A
2,8000,0.2,2,0.2905,J ,L,A
2.5,8000,0.2,2,0.2837,J ,L,A
3,8000,0.2,2,0.2815,J ,L,A
3.5,8000,0.2,2,0.2822,J ,L,A
4,8000,0.2,2,0.2767,J ,L,A
4.5,8000,0.2,2,0.2648,J ,L,A
5,8000,0.2,2,0.2606,J ,L,A
1,8250,0.2,2,0.3423,J ,L,A
1.5,8250,0.2,2,0.3043,J ,L,A
2,8250,0.2,2,0.2858,J ,L,A
2.5,8250,0.2,2,0.2763,J ,L,A
3,8250,0.2,2,0.2721,J ,L,A
3.5,8250,0.2,2,0.2711,J ,L,A
4,8250,0.2,2,0.2732,J ,L,A
4.5,8250,0.2,2,0.2667,J ,L,A
5,8250,0.2,2,0.259,J ,L,A
1,8500,0.2,2,0.3548,J ,L,A
1.5,8500,0.2,2,0.3068,J ,L,A
2,8500,0.2,2,0.2834,J ,L,A
2.5,8500,0.2,2,0.2706,J ,L,A
3,8500,0.2,2,0.2641,J ,L,A
3.5,8500,0.2,2,0.2616,J ,L,A
4,8500,0.2,2,0.2616,J ,L,A
4.5,8500,0.2,2,0.2643,J ,L,A
5,8500,0.2,2,0.2577,J ,L,A
1.5,8750,0.2,2,0.3108,J ,L,A
2,8750,0.2,2,0.2829,J ,L,A
2.5,8750,0.2,2,0.2669,J ,L,A
3,8750,0.2,2,0.2582,J ,L,A
3.5,8750,0.2,2,0.2536,J ,L,A
4,8750,0.2,2,0.2521,J ,L,A
4.5,8750,0.2,2,0.2532,J ,L,A
5,8750,0.2,2,0.2564,J ,L,A
1.5,9000,0.2,2,0.3153,J ,L,A
2,9000,0.2,2,0.2836,J ,L,A
2.5,9000,0.2,2,0.2653,J ,L,A
3,9000,0.2,2,0.2543,J ,L,A
3.5,9000,0.2,2,0.248,J ,L,A
4,9000,0.2,2,0.2448,J ,L,A
4.5,9000,0.2,2,0.2439,J ,L,A
5,9000,0.2,2,0.2449,J ,L,A
2,9250,0.2,2,0.2845,J ,L,A
2.5,9250,0.2,2,0.2643,J ,L,A
3,9250,0.2,2,0.2519,J ,L,A
3.5,9250,0.2,2,0.2441,J ,L,A
4,9250,0.2,2,0.2396,J ,L,A
4.5,9250,0.2,2,0.2372,J ,L,A
5,9250,0.2,2,0.2367,J ,L,A
2,9500,0.2,2,0.285,J ,L,A
2.5,9500,0.2,2,0.2636,J ,L,A
3,9500,0.2,2,0.25,J ,L,A
3.5,9500,0.2,2,0.2414,J ,L,A
4,9500,0.2,2,0.2358,J ,L,A
4.5,9500,0.2,2,0.2323,J ,L,A
5,9500,0.2,2,0.2306,J ,L,A
2,9750,0.2,2,0.2847,J ,L,A
2.5,9750,0.2,2,0.2624,J ,L,A
3,9750,0.2,2,0.2484,J ,L,A
3.5,9750,0.2,2,0.2391,J ,L,A
4,9750,0.2,2,0.2329,J ,L,A
4.5,9750,0.2,2,0.2287,J ,L,A
5,9750,0.2,2,0.2259,J ,L,A
2,10000,0.2,2,0.2836,J ,L,A
2.5,10000,0.2,2,0.2609,J ,L,A
3,10000,0.2,2,0.2466,J ,L,A
3.5,10000,0.2,2,0.237,J ,L,A
4,10000,0.2,2,0.2304,J ,L,A
4.5,10000,0.2,2,0.2258,J ,L,A
5,10000,0.2,2,0.2225,J ,L,A
2,10500,0.2,2,0.2799,J ,L,A
2.5,10500,0.2,2,0.2561,J ,L,A
3,10500,0.2,2,0.242,J ,L,A
3.5,10500,0.2,2,0.2326,J ,L,A
4,10500,0.2,2,0.226,J ,L,A
4.5,10500,0.2,2,0.2209,J ,L,A
5,10500,0.2,2,0.2169,J ,L,A
2.5,11000,0.2,2,0.2499,J ,L,A
3,11000,0.2,2,0.2358,J ,L,A
3.5,11000,0.2,2,0.2271,J ,L,A
4,11000,0.2,2,0.221,J ,L,A
4.5,11000,0.2,2,0.2164,J ,L,A
5,11000,0.2,2,0.2124,J ,L,A
2.5,11500,0.2,2,0.244,J ,L,A
3,11500,0.2,2,0.2287,J ,L,A
3.5,11500,0.2,2,0.2204,J ,L,A
4,11500,0.2,2,0.2152,J ,L,A
4.5,11500,0.2,2,0.2113,J ,L,A
5,11500,0.2,2,0.2079,J ,L,A
2.5,12000,0.2,2,0.2392,J ,L,A
3,12000,0.2,2,0.222,J ,L,A
3.5,12000,0.2,2,0.2133,J ,L,A
4,12000,0.2,2,0.2086,J ,L,A
4.5,12000,0.2,2,0.2055,J ,L,A
5,12000,0.2,2,0.2028,J ,L,A
2.5,12500,0.2,2,0.236,J ,L,A
3,12500,0.2,2,0.2164,J ,L,A
3.5,12500,0.2,2,0.2066,J ,L,A
4,12500,0.2,2,0.2018,J ,L,A
4.5,12500,0.2,2,0.1991,J ,L,A
5,12500,0.2,2,0.1973,J ,L,A
2.5,13000,0.2,2,0.2338,J ,L,A
3,13000,0.2,2,0.212,J ,L,A
3.5,13000,0.2,2,0.2008,J ,L,A
4,13000,0.2,2,0.1955,J ,L,A
4.5,13000,0.2,2,0.193,J ,L,A
5,13000,0.2,2,0.1915,J ,L,A
2.5,14000,0.2,2,0.232,J ,L,A
3,14000,0.2,2,0.2059,J ,L,A
3.5,14000,0.2,2,0.1921,J ,L,A
4,14000,0.2,2,0.185,J ,L,A
4.5,14000,0.2,2,0.1819,J ,L,A
5,14000,0.2,2,0.1807,J ,L,A
2.5,15000,0.2,2,0.2329,J ,L,A
3,15000,0.2,2,0.2023,J ,L,A
3.5,15000,0.2,2,0.1859,J ,L,A
4,15000,0.2,2,0.1773,J ,L,A
4.5,15000,0.2,2,0.1732,J ,L,A
5,15000,0.2,2,0.1714,J ,L,A
2.5,16000,0.2,2,0.2362,J ,L,A
3,16000,0.2,2,0.2007,J ,L,A
3.5,16000,0.2,2,0.182,J ,L,A
4,16000,0.2,2,0.1718,J ,L,A
4.5,16000,0.2,2,0.1665,J ,L,A
5,16000,0.2,2,0.164,J ,L,A
2.5,17000,0.2,2,0.243,J ,L,A
3,17000,0.2,2,0.2008,J ,L,A
3.5,17000,0.2,2,0.1794,J ,L,A
4,17000,0.2,2,0.1678,J ,L,A
4.5,17000,0.2,2,0.1614,J ,L,A
5,17000,0.2,2,0.1584,J ,L,A
2.5,18000,0.2,2,0.2534,J ,L,A
3,18000,0.2,2,0.2027,J ,L,A
3.5,18000,0.2,2,0.178,J ,L,A
4,18000,0.2,2,0.1649,J ,L,A
4.5,18000,0.2,2,0.1577,J ,L,A
5,18000,0.2,2,0.154,J ,L,A
2.5,19000,0.2,2,0.2658,J ,L,A
3,19000,0.2,2,0.2066,J ,L,A
3.5,19000,0.2,2,0.178,J ,L,A
4,19000,0.2,2,0.1628,J ,L,A
4.5,19000,0.2,2,0.1547,J ,L,A
5,19000,0.2,2,0.1505,J ,L,A
3,20000,0.2,2,0.2117,J ,L,A
3.5,20000,0.2,2,0.1793,J ,L,A
4,20000,0.2,2,0.162,J ,L,A
4.5,20000,0.2,2,0.1528,J ,L,A
5,20000,0.2,2,0.148,J ,L,A
3,21000,0.2,2,0.2164,J ,L,A
3.5,21000,0.2,2,0.1815,J ,L,A
4,21000,0.2,2,0.1623,J ,L,A
4.5,21000,0.2,2,0.1519,J ,L,A
5,21000,0.2,2,0.1463,J ,L,A
3,22000,0.2,2,0.2201,J ,L,A
3.5,22000,0.2,2,0.1839,J ,L,A
4,22000,0.2,2,0.1636,J ,L,A
4.5,22000,0.2,2,0.152,J ,L,A
5,22000,0.2,2,0.1456,J ,L,A
3,23000,0.2,2,0.224,J ,L,A
3.5,23000,0.2,2,0.1851,J ,L,A
4,23000,0.2,2,0.1648,J ,L,A
4.5,23000,0.2,2,0.1527,J ,L,A
5,23000,0.2,2,0.1457,J ,L,A
3,24000,0.2,2,0.2307,J ,L,A
3.5,24000,0.2,2,0.1857,J ,L,A
4,24000,0.2,2,0.1655,J ,L,A
4.5,24000,0.2,2,0.1536,J ,L,A
5,24000,0.2,2,0.1462,J ,L,A
3,25000,0.2,2,0.2404,J ,L,A
3.5,25000,0.2,2,0.1867,J ,L,A
4,25000,0.2,2,0.1652,J ,L,A
4.5,25000,0.2,2,0.1539,J ,L,A
5,25000,0.2,2,0.147,J ,L,A
3.5,26000,0.2,2,0.1893,J ,L,A
4,26000,0.2,2,0.1649,J ,L,A
4.5,26000,0.2,2,0.1535,J ,L,A
5,26000,0.2,2,0.1471,J ,L,A
3.5,27000,0.2,2,0.1932,J ,L,A
4,27000,0.2,2,0.1653,J ,L,A
4.5,27000,0.2,2,0.1527,J ,L,A
5,27000,0.2,2,0.1466,J ,L,A
3.5,28000,0.2,2,0.1971,J ,L,A
4,28000,0.2,2,0.1666,J ,L,A
4.5,28000,0.2,2,0.1522,J ,L,A
5,28000,0.2,2,0.1457,J ,L,A
3.5,29000,0.2,2,0.2002,J ,L,A
4,29000,0.2,2,0.1679,J ,L,A
4.5,29000,0.2,2,0.1522,J ,L,A
5,29000,0.2,2,0.1445,J ,L,A
3.5,30000,0.2,2,0.2032,J ,L,A
4,30000,0.2,2,0.1683,J ,L,A
4.5,30000,0.2,2,0.152,J ,L,A
5,30000,0.2,2,0.1435,J ,L,A
4,31000,0.2,2,0.1681,J ,L,A
4.5,31000,0.2,2,0.1509,J ,L,A
5,31000,0.2,2,0.1419,J ,L,A
4,32000,0.2,2,0.1676,J ,L,A
4.5,32000,0.2,2,0.1493,J ,L,A
5,32000,0.2,2,0.1398,J ,L,A
4,33000,0.2,2,0.167,J ,L,A
4.5,33000,0.2,2,0.1472,J ,L,A
5,33000,0.2,2,0.1372,J ,L,A
4,34000,0.2,2,0.166,J ,L,A
4.5,34000,0.2,2,0.145,J ,L,A
5,34000,0.2,2,0.1341,J ,L,A
4,35000,0.2,2,0.164,J ,L,A
4.5,35000,0.2,2,0.1428,J ,L,A
5,35000,0.2,2,0.1311,J ,L,A
4.5,37500,0.2,2,0.1348,J ,L,A
5,37500,0.2,2,0.1232,J ,L,A
4.5,40000,0.2,2,0.1298,J ,L,A
5,40000,0.2,2,0.1149,J ,L,A
5,42500,0.2,2,0.1111,J ,L,A
5,45000,0.2,2,0.1103,J ,L,A
5,47500,0.2,2,0.1096,J ,L,A
5,50000,0.2,2,0.109,J ,L,A
0,3500,0.3,2,0.5228,J ,L,A
0.5,3500,0.3,2,0.5119,J ,L,A
1,3500,0.3,2,0.5024,J ,L,A
1.5,3500,0.3,2,0.4948,J ,L,A
2,3500,0.3,2,0.4898,J ,L,A
2.5,3500,0.3,2,0.4871,J ,L,A
3,3500,0.3,2,0.4845,J ,L,A
3.5,3500,0.3,2,0.4641,J ,L,A
4,3500,0.3,2,0.3939,J ,L,A
4.5,3500,0.3,2,0.3365,J ,L,A
5,3500,0.3,2,0.3084,J ,L,A
0,3750,0.3,2,0.5386,J ,L,A
0.5,3750,0.3,2,0.5313,J ,L,A
1,3750,0.3,2,0.523,J ,L,A
1.5,3750,0.3,2,0.5154,J ,L,A
2,3750,0.3,2,0.5085,J ,L,A
2.5,3750,0.3,2,0.5024,J ,L,A
3,3750,0.3,2,0.4974,J ,L,A
3.5,3750,0.3,2,0.49,J ,L,A
4,3750,0.3,2,0.4619,J ,L,A
4.5,3750,0.3,2,0.396,J ,L,A
5,3750,0.3,2,0.3388,J ,L,A
0,4000,0.3,2,0.5275,J ,L,A
0.5,4000,0.3,2,0.526,J ,L,A
1,4000,0.3,2,0.5232,J ,L,A
1.5,4000,0.3,2,0.5198,J ,L,A
2,4000,0.3,2,0.5156,J ,L,A
2.5,4000,0.3,2,0.5113,J ,L,A
